ID_Bus,Ruta,Velocidad_kmh,Latitud,Longitud,Timestamp
BUS_1010,502c,25,-33.438852083722516,-70.68172752143046,2026-05-29 07:08:00
BUS_1041,210e,47,-33.481906830511214,-70.72769493282826,2026-05-05 22:40:00
BUS_1001,502c,25,-33.39462718686708,-70.68990762880047,2026-05-22 02:11:00
BUS_1032,502C,59,-33.429492173997346,-70.75827597373339,2026-05-05 00:36:00
BUS_1018,502C,31,-33.414220455888085,-70.7495268964928,2026-05-29 23:06:00
BUS_1032,210e,56,-33.486415737802155,-70.6462397298005,2026-05-08 04:49:00
BUS_1030,210e,37,-33.45189010069788,-70.66322545434338,2026-05-04 21:17:00
BUS_1046,210,-17,-33.366456391372125,-70.6103573903703,2026-05-30 09:50:00
BUS_1044,210e,56,-33.396808857337305,-70.57673163053377,2026-05-24 10:23:00
BUS_1010,502C,59,-33.3561989013942,-70.59334212431547,2026-05-06 23:31:00
BUS_1036,104,52,-33.452018072417644,-70.63520590320033,2026-05-28 02:46:00
BUS_1040,210,56,-33.54942968805686,-70.67985907485824,2026-05-26 08:01:00
BUS_1010,502,52,-33.49660443559018,-70.5726690824575,2026-05-30 17:50:00
BUS_1049,210e,31,-33.449708813692276,-70.75968169240569,2026-05-28 12:28:00
BUS_1047,210e,30,-33.518654561777325,-70.692932567185,2026-05-21 21:19:00
BUS_1032,502C,44,-33.455320046464635,-70.75267584569262,2026-05-30 16:36:00
BUS_1002,104,26,-33.375875067586556,-70.63308713569837,2026-05-27 20:21:00
BUS_1000,210e,31,-33.38712985416949,-70.56039019716606,2026-05-28 09:12:00
BUS_1003,502,22,-33.49601608796656,-70.73911998766987,2026-05-17 18:11:00
BUS_1019,210,10,-33.39778951414882,-70.56392021999162,2026-05-27 06:23:00
BUS_1032,502C,28,-33.537517888293834,-70.57978486098514,2026-05-03 16:02:00
BUS_1017,210,22,-33.368002132624376,-70.64929024486987,2026-05-04 12:38:00
BUS_1004,502C,29,-33.468625824119556,-70.75477044346741,2026-05-14 05:28:00
BUS_1004,502C,56,-33.42303832329642,-70.74196677353507,2026-05-23 20:55:00
BUS_1000,210,43,-33.36372062069511,-70.68371336477722,2026-05-21 14:40:00
BUS_1047,502,15,-33.48944186836654,-70.66440625209036,2026-05-31 00:05:00
BUS_1036,210,54,-33.41650630817309,-70.74285853763202,2026-05-16 21:31:00
BUS_1046,502,19,-33.40061997770315,-70.7340526879336,2026-05-24 16:52:00
BUS_1000,502c,59,-33.471021463095944,-70.70178402503026,2026-05-23 05:28:00
BUS_1009,104,55,-33.41878328509309,-70.75927470969815,2026-05-23 12:14:00
BUS_1014,210,45,-33.42057866213918,-70.6346745284964,2026-05-05 07:12:00
BUS_1017,502,36,-33.48864279436405,-70.7435931823627,2026-05-29 09:10:00
BUS_1023,210,45,-33.521725226755095,-70.7516453719064,2026-05-27 07:34:00
BUS_1016,210e,21,-33.49282618745302,-70.66812429854684,2026-05-12 20:17:00
BUS_1016,210e,15,-33.36555477909776,-70.59057332281607,2026-05-05 11:00:00
BUS_1006,210e,28,-33.35949072681501,-70.66299572128074,2026-05-27 05:43:00
BUS_1007,104,39,-33.467977697452085,-70.60946802905174,2026-05-07 14:32:00
BUS_1009,502C,35,-33.42903028010195,-70.71063197534403,2026-05-16 05:15:00
BUS_1015,210,17,-33.45932563154057,-70.63823351911451,2026-05-15 07:50:00
BUS_1011,210,38,-33.49501999112897,-70.60395041454137,2026-05-29 04:41:00
BUS_1033,104,47,-33.539731573791585,-70.73130815525136,2026-05-21 07:49:00
BUS_1002,502,24,-33.40882242136005,-70.67115859409122,2026-05-20 14:01:00
BUS_1029,502,34,-33.43757157980498,-70.66383113313923,2026-05-16 09:59:00
BUS_1038,210e,57,-33.499735143989376,-70.7337415415744,2026-05-05 12:03:00
BUS_1040,104,20,-33.3889791974759,-70.74347832571972,2026-05-06 04:12:00
BUS_1016,210,10,-33.42899142948917,-70.63546226842233,2026-05-06 09:08:00
BUS_1028,210,48,-33.48591376781196,-70.64222139471026,2026-05-23 14:50:00
BUS_1031,502,18,-33.503157956015656,-70.68557679747778,2026-05-26 20:43:00
BUS_1005,502c,36,-33.4725529756653,-70.57995111644954,2026-05-16 16:17:00
BUS_1038,210e,-9,-33.437293823947364,-70.67140906613889,2026-05-21 11:59:00
BUS_1001,502,26,-33.41025012475659,-70.74005536976375,2026-05-03 13:01:00
BUS_1046,502C,35,-33.52963549704526,-70.58227909286404,2026-05-28 09:29:00
BUS_1013,210e,12,-33.38675713372682,-70.75701943369937,2026-05-11 17:15:00
BUS_1018,502c,23,-33.47836867348553,-70.581113820241,2026-05-28 13:30:00
BUS_1003,502c,26,-33.415002190593455,-70.67775418312642,2026-05-21 08:44:00
BUS_1034,502C,45,-33.36329353281067,-70.74757209867205,2026-05-10 01:23:00
BUS_1025,210e,35,-33.43171671898161,-70.71028533960234,2026-05-17 04:45:00
BUS_1035,210e,38,-33.37383067652844,-70.66305764060999,2026-05-02 13:32:00
BUS_1024,502,19,-33.49230582565448,-70.58545286168147,2026-05-06 23:08:00
BUS_1031,502C,22,-33.437766478037844,-70.56058424661208,2026-05-25 02:38:00
BUS_1050,210e,53,-33.40608938623786,-70.61851124727144,2026-05-18 10:31:00
BUS_1011,210,23,-33.43157744899881,-70.75822773504383,2026-05-24 14:07:00
BUS_1035,210,20,-33.4240147767692,-70.58582610516937,2026-05-17 17:01:00
BUS_1002,502c,25,-33.42054431990519,-70.6602216780007,2026-05-26 07:30:00
BUS_1031,502c,23,-33.40104478010516,-70.69806428218193,2026-05-17 00:10:00
BUS_1007,104,51,-33.35215823719774,-70.61704715695423,2026-05-21 04:59:00
BUS_1002,104,15,-33.40871883357398,-70.68683113090941,2026-05-31 16:09:00
BUS_1034,502,32,-33.466587953243376,-70.67064597021843,2026-05-14 19:09:00
BUS_1046,502c,38,-33.4021488727967,-70.69426202962656,2026-05-13 21:48:00
BUS_1019,210e,21,-33.52755374554662,-70.60301120335251,2026-05-10 10:45:00
BUS_1041,104,43,-33.437341757106076,-70.63793615214523,2026-05-08 17:16:00
BUS_1015,502,59,-33.54984482607514,-70.67283631631798,2026-05-04 13:55:00
BUS_1027,502c,16,-33.42552294888604,-70.70779624408677,2026-05-29 11:42:00
BUS_1017,502,57,-33.394425429892735,-70.64200720121693,2026-05-09 14:08:00
BUS_1041,210e,33,-33.42843865779652,-70.71154168248066,2026-05-14 19:16:00
BUS_1010,502c,26,-33.39588443673888,-70.68111455249003,2026-05-25 06:49:00
BUS_1012,502c,16,-33.49511190725111,-70.63085475442224,2026-05-22 23:22:00
BUS_1003,502c,22,-33.51297769089527,-70.66455719107992,2026-05-14 05:21:00
BUS_1007,104,60,-33.41013771154099,-70.72764097645837,2026-05-11 00:15:00
BUS_1020,502C,23,-33.47372211575766,-70.61744632815923,2026-05-10 09:18:00
BUS_1011,502C,-14,-33.47280586575361,-70.62660129253217,2026-05-13 16:33:00
BUS_1020,210e,17,-33.520583287571924,-70.66870133495279,2026-05-24 02:42:00
BUS_1033,210,52,-33.445110385834674,-70.67179651719788,2026-05-13 12:02:00
BUS_1021,210e,20,-33.40876623970363,-70.75547323663153,2026-05-08 19:50:00
BUS_1021,502,42,-33.41557730179268,-70.60287245783475,2026-05-30 05:43:00
BUS_1014,502,13,-33.4371737323438,-70.58053967487038,2026-05-27 15:20:00
BUS_1003,210,25,-33.455813515323065,-70.68913966328391,2026-05-28 20:20:00
BUS_1031,502c,30,-33.407502625325506,-70.65490486577971,2026-05-23 05:54:00
BUS_1007,210,36,-33.394172942494215,-70.62316043839128,2026-05-09 04:11:00
BUS_1006,210e,27,-33.44326208708244,-70.60175255757979,2026-05-03 19:05:00
BUS_1003,210e,-14,-33.456369921835496,-70.68298795552862,2026-05-23 10:39:00
BUS_1008,210e,33,-33.41274294759289,-70.57248502039211,2026-05-05 01:48:00
BUS_1037,104,40,-33.46728868956573,-70.73652659847559,2026-05-06 03:26:00
BUS_1001,104,-8,-33.531949457853386,-70.6190538958709,2026-05-17 07:15:00
BUS_1033,502,50,-33.54879146804718,-70.58602665202075,2026-05-04 10:27:00
BUS_1048,104,12,-33.52067744926362,-70.69329481209319,2026-05-29 13:25:00
BUS_1030,502C,17,-33.522054527430086,-70.73541668063203,2026-05-03 17:32:00
BUS_1038,502C,23,-33.490761140497774,-70.72394148005277,2026-05-29 00:51:00
BUS_1040,104,23,-33.38663059407148,-70.71587219249567,2026-05-13 11:36:00
BUS_1049,210,40,-33.48173598604387,-70.6589954543542,2026-05-05 03:06:00
BUS_1042,502c,21,-33.53496428726016,-70.59320842808265,2026-05-30 08:02:00
BUS_1049,502,41,-33.424211188107975,-70.69810533921328,2026-05-02 12:06:00
BUS_1019,502c,49,-33.47785424338183,-70.62523937141427,2026-05-31 23:24:00
BUS_1023,210e,15,-33.45080776485575,-70.66812197747078,2026-05-09 06:22:00
BUS_1004,104,25,-33.365372857781054,-70.63198149838568,2026-05-30 01:45:00
BUS_1003,502c,31,-33.45406188781877,-70.64451211151933,2026-05-25 10:19:00
BUS_1006,210e,26,-33.38805796914653,-70.60845261580097,2026-05-31 16:08:00
BUS_1021,502,16,-33.49893121621856,-70.64316463322766,2026-05-22 05:40:00
BUS_1026,210e,36,-33.509976747886704,-70.74117632393812,2026-05-28 09:25:00
BUS_1017,210e,53,-33.36394894732546,-70.72196650043279,2026-05-10 08:06:00
BUS_1042,502c,12,-33.5489278029596,-70.6590916004484,2026-05-18 14:06:00
BUS_1008,502,59,-33.51434791358675,-70.57221185795201,2026-05-09 11:29:00
BUS_1034,210,59,-33.40492942814016,-70.74585535282563,2026-05-12 23:37:00
BUS_1022,210e,26,-33.45006363527368,-70.72308672389312,2026-05-19 12:28:00
BUS_1006,502c,19,-33.54742046723224,-70.65636585074452,2026-05-18 05:26:00
BUS_1021,502C,41,-33.49722256998828,-70.70327016350174,2026-05-28 09:05:00
BUS_1047,502c,46,-33.37182109555135,-70.64286451963723,2026-05-27 19:24:00
BUS_1013,210,30,-33.48683907276772,-70.62703189506958,2026-05-27 17:14:00
BUS_1024,210,25,-33.47733181504623,-70.60942024665728,2026-05-20 17:56:00
BUS_1018,502,51,-33.36131893085681,-70.6420734731699,2026-05-03 09:45:00
BUS_1037,210,16,-33.390127124299234,-70.5863727691866,2026-05-26 13:19:00
BUS_1044,104,17,-33.42947641895459,-70.63400694523757,2026-05-18 15:30:00
BUS_1050,104,41,-33.35703511232582,-70.73475074603812,2026-05-28 02:39:00
BUS_1009,104,50,-33.36643809169733,-70.70962509664432,2026-05-05 22:23:00
BUS_1009,502C,-16,-33.40364891417058,-70.73688808112257,2026-05-08 09:56:00
BUS_1046,502C,35,-33.42720688185666,-70.65579889135589,2026-05-28 10:36:00
BUS_1047,210,12,-33.38322828794804,-70.75521370725326,2026-05-08 20:21:00
BUS_1023,104,57,-33.38249617664898,-70.56608325404648,2026-05-22 08:15:00
BUS_1010,502,45,-33.37547696850746,-70.705849768586,2026-05-31 17:10:00
BUS_1007,210,31,-33.54257162698325,-70.61958019778702,2026-05-03 05:55:00
BUS_1036,502c,34,-33.51609965095097,-70.70621620729396,2026-05-13 11:11:00
BUS_1012,502,51,-33.42471638172476,-70.66161409302374,2026-05-25 13:56:00
BUS_1024,210,40,-33.38385842801762,-70.70458115895777,2026-05-21 14:29:00
BUS_1038,210,17,-33.44306923338556,-70.68183009957008,2026-05-04 18:45:00
BUS_1050,210,33,-33.47998735761183,-70.69779635890646,2026-05-07 18:23:00
BUS_1042,210,27,-33.425440444639875,-70.61985473075931,2026-05-20 07:29:00
BUS_1016,502,46,-33.5216664999439,-70.7409103042139,2026-05-19 12:53:00
BUS_1038,502C,12,-33.49901401649572,-70.6170483630369,2026-05-10 02:18:00
BUS_1009,502c,50,-33.38359738179327,-70.72811440609232,2026-05-27 08:38:00
BUS_1002,502,45,-33.35747113882754,-70.70369682268279,2026-05-14 05:39:00
BUS_1009,210e,42,-33.460652328138856,-70.57551150118253,2026-05-14 09:39:00
BUS_1010,104,27,-33.52057222477992,-70.58561741052755,2026-05-03 06:23:00
BUS_1016,104,28,-33.53771283288011,-70.7116019432785,2026-05-17 02:44:00
BUS_1015,502c,34,-33.52394279041018,-70.63974197405616,2026-05-24 18:51:00
BUS_1045,502C,16,-33.38854928638594,-70.63918168272401,2026-05-17 02:29:00
BUS_1037,210,48,-33.3759046045569,-70.75396285392807,2026-05-17 20:57:00
BUS_1037,502c,19,-33.50461910068919,-70.70286906600904,2026-05-16 21:53:00
BUS_1011,104,56,-33.45283160689141,-70.75601825169424,2026-05-05 01:41:00
BUS_1028,210e,52,-33.40148406635891,-70.65416895693548,2026-05-21 04:01:00
BUS_1026,502,39,-33.51566458611001,-70.59454383889434,2026-05-13 22:09:00
BUS_1008,502C,45,-33.40481926387313,-70.69185933363474,2026-05-29 16:37:00
BUS_1017,210e,29,-33.40478835937489,-70.58425897309344,2026-05-18 11:20:00
BUS_1027,210e,-13,-33.392867977587095,-70.61756017455485,2026-05-30 09:58:00
BUS_1027,210,45,-33.538120304392045,-70.73629808217696,2026-05-24 15:38:00
BUS_1008,502,39,-33.50868318468264,-70.74606424047681,2026-05-16 20:56:00
BUS_1030,210,34,-33.42326764048836,-70.5611603933269,2026-06-01 01:23:00
BUS_1025,502C,47,-33.411912538855574,-70.72985101350402,2026-05-02 08:50:00
BUS_1048,502C,29,-33.43552082859304,-70.64138282828011,2026-05-15 08:05:00
BUS_1019,210,27,-33.36140025056746,-70.61768288013626,2026-05-12 11:46:00
BUS_1005,210,37,-33.47694647111251,-70.72190205168614,2026-05-16 22:19:00
BUS_1048,502C,18,-33.43413368484132,-70.63843404557932,2026-05-21 12:07:00
BUS_1029,104,36,-33.35981957585139,-70.61101066734598,2026-05-26 03:32:00
BUS_1005,502C,46,-33.46038028286693,-70.58868215516439,2026-05-21 14:20:00
BUS_1025,502C,50,-33.4127097963488,-70.72965459860981,2026-05-26 20:47:00
BUS_1033,210e,31,-33.43803020950203,-70.56830747565321,2026-05-11 19:15:00
BUS_1042,502c,34,-33.49726605680495,-70.71979736065909,2026-05-16 16:06:00
BUS_1044,502c,16,-33.35092735575495,-70.59881204748565,2026-05-05 23:24:00
BUS_1030,210e,-4,-33.46315037071647,-70.68186540379027,2026-05-18 23:13:00
BUS_1012,104,51,-33.41078520011084,-70.72037050636358,2026-05-11 22:07:00
BUS_1023,502c,26,-33.443318219785574,-70.65658609980431,2026-05-18 22:05:00
BUS_1041,502C,27,-33.46733754015774,-70.68250281251579,2026-05-24 13:14:00
BUS_1012,210e,18,-33.38891050377147,-70.73148089375265,2026-05-31 06:02:00
BUS_1021,502C,46,-33.469045455978964,-70.57858538974621,2026-05-04 20:25:00
BUS_1031,210e,45,-33.54671372519474,-70.74474634572387,2026-05-26 23:19:00
BUS_1025,502c,20,-33.492291280808814,-70.67169371042034,2026-05-13 13:47:00
BUS_1012,502,47,-33.44922464078664,-70.65545650943943,2026-05-04 05:01:00
BUS_1008,502c,34,-33.44323362420677,-70.69323943188972,2026-05-06 06:00:00
BUS_1027,502C,42,-33.48988621011544,-70.565447771066,2026-05-19 16:04:00
BUS_1035,502,38,-33.496202286773624,-70.69199483629883,2026-05-02 05:43:00
BUS_1022,502,18,-33.38659225934455,-70.58205472292366,2026-05-28 10:48:00
BUS_1017,104,54,-33.37212816021059,-70.6189533200997,2026-05-12 20:42:00
BUS_1043,104,37,-33.42605125056193,-70.73632116638733,2026-05-27 13:25:00
BUS_1021,210,10,-33.37350200110763,-70.7514250133098,2026-05-15 05:10:00
BUS_1002,210e,36,-33.37935684112163,-70.57483407747884,2026-05-19 15:30:00
BUS_1018,502C,45,-33.35563607971171,-70.5774092182203,2026-05-12 06:53:00
BUS_1015,210e,16,-33.490916382709095,-70.74937613166786,2026-05-22 10:01:00
BUS_1015,210e,17,-33.43120008013219,-70.6793444236631,2026-05-14 16:31:00
BUS_1046,502C,17,-33.45386154892385,-70.7473738994627,2026-05-29 21:48:00
BUS_1005,502,19,-33.4706143997577,-70.67383031530987,2026-05-16 10:32:00
BUS_1024,502C,20,-33.5113480341043,-70.7535540893546,2026-05-01 22:24:00
BUS_1043,210,28,-33.433339495661436,-70.71826428505071,2026-05-20 01:24:00
BUS_1005,502C,40,-33.369008839875384,-70.72918444456128,2026-05-16 17:30:00
BUS_1002,104,36,-33.41771995028107,-70.66336630428509,2026-05-06 04:25:00
BUS_1050,210,43,-33.40924677496883,-70.74437945557051,2026-05-26 22:14:00
BUS_1023,104,49,-33.43568750692464,-70.64090521171025,2026-05-27 20:40:00
BUS_1036,502C,59,-33.458420449158545,-70.73915003454529,2026-06-01 05:29:00
BUS_1036,210e,55,-33.48096776884479,-70.75480033982383,2026-05-08 15:58:00
BUS_1014,502,14,-33.459067262623535,-70.6862695468686,2026-05-01 18:04:00
BUS_1033,210,58,-33.496042123886866,-70.5707809012942,2026-05-25 22:30:00
BUS_1001,502c,32,-33.443661661655604,-70.65437553483788,2026-05-17 10:08:00
BUS_1019,502C,10,-33.36996254934511,-70.67708866799968,2026-05-01 22:58:00
BUS_1042,502,36,-33.51762770577378,-70.67471012204275,2026-05-08 17:02:00
BUS_1017,104,35,-33.41618462299445,-70.71022472798485,2026-05-31 13:54:00
BUS_1043,210e,40,-33.468498191386274,-70.61060323464378,2026-05-24 06:19:00
BUS_1004,104,44,-33.418573374502834,-70.58164453871774,2026-05-20 22:30:00
BUS_1030,210,27,-33.40407417767143,-70.5805337609004,2026-05-03 07:34:00
BUS_1003,502c,55,-33.37276145863918,-70.60126937095305,2026-05-04 17:00:00
BUS_1034,502c,-14,-33.53514585690205,-70.59213400548146,2026-05-30 10:26:00
BUS_1046,210e,30,-33.446544584395824,-70.67251968259964,2026-05-05 18:46:00
BUS_1043,210,32,-33.419126836761066,-70.72185416230407,2026-05-21 04:02:00
BUS_1021,210,50,-33.356982849848514,-70.74744030673128,2026-05-20 05:45:00
BUS_1038,502,43,-33.36133240238692,-70.59927559075295,2026-05-20 04:46:00
BUS_1031,502,21,-33.3931883289298,-70.74068560132115,2026-05-31 21:05:00
BUS_1023,502C,-13,-33.430140044216294,-70.71253259353259,2026-05-31 08:27:00
BUS_1044,502C,15,-33.43593441171625,-70.59916362763387,2026-05-17 17:28:00
BUS_1023,210e,32,-33.53459191030549,-70.62136018762813,2026-05-15 21:21:00
BUS_1018,502,32,-33.43795738072635,-70.62592940858295,2026-05-27 00:19:00
BUS_1044,210,25,-33.49530408445521,-70.71984835953856,2026-05-06 21:51:00
BUS_1032,104,49,-33.505345469679575,-70.68289482322035,2026-05-16 22:08:00
BUS_1008,502c,40,-33.45276818993433,-70.66861285324667,2026-05-08 11:02:00
BUS_1031,104,24,-33.4653855332002,-70.58022624665898,2026-05-21 07:46:00
BUS_1046,502,55,-33.43999009879059,-70.68237304941074,2026-05-14 11:38:00
BUS_1042,104,23,-33.41100698697863,-70.74497111950551,2026-05-23 18:15:00
BUS_1007,210e,32,-33.43477910901726,-70.70504575432277,2026-05-08 20:16:00
BUS_1005,502C,34,-33.37189472265906,-70.67467391745653,2026-05-02 18:54:00
BUS_1032,502,58,-33.423133880391326,-70.68083824423066,2026-05-24 11:20:00
BUS_1008,210e,46,-33.371430975337894,-70.5626701488233,2026-05-07 18:27:00
BUS_1038,502c,32,-33.4945208562486,-70.61417911913647,2026-05-20 10:58:00
BUS_1007,502,47,-33.51478141263151,-70.67877595874302,2026-05-28 17:52:00
BUS_1049,104,18,-33.41533309013462,-70.75600496180932,2026-05-06 18:46:00
BUS_1017,502,17,-33.44584561869866,-70.60054147933056,2026-05-25 11:27:00
BUS_1033,502c,31,-33.35971810584523,-70.72322985642911,2026-05-30 16:32:00
BUS_1003,502,27,-33.476329614485046,-70.66715630724262,2026-05-19 07:35:00
BUS_1046,502C,52,-33.36395700000535,-70.66457285692604,2026-05-30 04:01:00
BUS_1011,210e,57,-33.410474687280086,-70.57720399917429,2026-05-02 12:49:00
BUS_1025,502C,21,-33.35824151409428,-70.63363927714586,2026-05-07 05:36:00
BUS_1038,104,38,-33.504825314054024,-70.67854355589958,2026-05-20 17:27:00
BUS_1012,210e,-5,-33.45026980631532,-70.56194805670616,2026-05-20 10:07:00
BUS_1045,502C,57,-33.43326797779737,-70.56471584431105,2026-05-22 08:34:00
BUS_1036,104,35,-33.455285585173826,-70.71128225497517,2026-05-18 05:40:00
BUS_1008,502C,48,-33.50688668043136,-70.5951822223023,2026-06-01 01:41:00
BUS_1016,210,44,-33.36125716869051,-70.60016283291029,2026-05-11 22:55:00
BUS_1050,502c,43,-33.47392439477069,-70.57829912447524,2026-05-14 18:48:00
BUS_1013,502C,30,-33.47767953483347,-70.5876315953438,2026-05-09 18:26:00
BUS_1023,104,54,-33.39636654511837,-70.62784982423359,2026-05-17 20:06:00
BUS_1025,502C,45,-33.543381277426505,-70.73330622398753,2026-05-02 00:18:00
BUS_1013,104,23,-33.440715157205965,-70.6099289702495,2026-05-26 05:27:00
BUS_1035,210,36,-33.459899259076465,-70.64123776097608,2026-05-14 12:08:00
BUS_1040,502C,20,-33.42505887488817,-70.61386754374617,2026-05-17 08:06:00
BUS_1008,210,10,-33.5406242435089,-70.61202661222809,2026-05-24 13:15:00
BUS_1045,210,45,-33.45392601552188,-70.64587236114937,2026-05-31 14:43:00
BUS_1042,502,36,-33.40171553218453,-70.6184159159181,2026-05-12 01:17:00
BUS_1017,210,46,-33.492998570050226,-70.69821413890273,2026-05-17 06:00:00
BUS_1037,104,22,-33.41720088243603,-70.72803372738686,2026-05-04 05:44:00
BUS_1050,502,10,-33.4384579193061,-70.72161942762507,2026-05-25 09:08:00
BUS_1024,210,45,-33.537014826695874,-70.66583663115718,2026-05-06 19:17:00
BUS_1044,502C,19,-33.506937247578485,-70.6073011741987,2026-05-05 21:39:00
BUS_1045,502c,38,-33.45861638864935,-70.68882821500617,2026-05-27 20:30:00
BUS_1019,210,30,-33.52030057011016,-70.58230427315831,2026-05-04 12:22:00
BUS_1004,210,58,-33.472562513494644,-70.71958826530717,2026-05-04 22:43:00
BUS_1040,210,19,-33.37535576802278,-70.58939394274785,2026-05-01 09:39:00
BUS_1002,210e,57,-33.461996299527605,-70.66803273399,2026-05-14 06:04:00
BUS_1050,502c,59,-33.43785017705704,-70.56926294910012,2026-05-13 13:39:00
BUS_1045,502c,39,-33.384548509607306,-70.66117019397241,2026-05-11 11:12:00
BUS_1029,502c,32,-33.356012602756294,-70.6762001496858,2026-05-25 12:27:00
BUS_1042,502,20,-33.38187226108072,-70.58470104313157,2026-05-09 11:51:00
BUS_1018,502,35,-33.518619947333704,-70.72642520338727,2026-05-18 03:14:00
BUS_1034,502c,27,-33.42433159355506,-70.62132536717691,2026-05-02 04:59:00
BUS_1015,502c,59,-33.397783083454996,-70.7273811058964,2026-05-08 11:55:00
BUS_1011,502C,41,-33.41242745917306,-70.58664501896867,2026-05-12 11:34:00
BUS_1049,502,52,-33.37304842667752,-70.56795211995673,2026-05-30 04:55:00
BUS_1042,502c,25,-33.42251457343252,-70.68113084655359,2026-05-04 00:30:00
BUS_1046,210e,15,-33.50925325770949,-70.70317671033642,2026-05-08 21:50:00
BUS_1023,502c,31,-33.533908643065125,-70.6680721292489,2026-05-14 10:43:00
BUS_1029,210,38,-33.531666857962406,-70.57527012708925,2026-05-11 23:00:00
BUS_1046,210e,55,-33.43609243737184,-70.69839205790547,2026-05-28 01:29:00
BUS_1033,210,12,-33.45719226121211,-70.6892125035025,2026-05-18 10:30:00
BUS_1010,210e,28,-33.450573303143535,-70.74498891825566,2026-05-28 13:10:00
BUS_1044,104,11,-33.50927764143024,-70.63005398778473,2026-05-25 08:35:00
BUS_1033,104,50,-33.398533575641736,-70.6129404237334,2026-05-14 06:13:00
BUS_1025,210e,39,-33.39301767197933,-70.65440910334277,2026-05-25 19:46:00
BUS_1022,502,15,-33.38566763891434,-70.62599508577719,2026-05-16 12:44:00
BUS_1000,502C,18,-33.49171539398477,-70.59128404264634,2026-06-01 03:22:00
BUS_1042,104,-20,-33.50081725398172,-70.6427313253638,2026-05-11 06:32:00
BUS_1016,210,34,-33.513023755891595,-70.58290146145009,2026-05-18 01:30:00
BUS_1037,104,32,-33.475606040231824,-70.674965978498,2026-05-09 02:24:00
BUS_1015,104,47,-33.44036825782284,-70.59382699322154,2026-05-08 05:17:00
BUS_1010,104,12,-33.37840494774482,-70.72101943953331,2026-05-22 01:44:00
BUS_1025,210e,-19,-33.433784595454526,-70.62184971708764,2026-05-28 09:14:00
BUS_1039,502c,49,-33.38022409618233,-70.70084780623115,2026-05-14 23:06:00
BUS_1047,502C,10,-33.35259490137041,-70.59672212438028,2026-05-01 07:44:00
BUS_1041,210e,56,-33.47583318423923,-70.70903776393844,2026-05-05 17:58:00
BUS_1018,104,14,-33.46165404327924,-70.69088687511137,2026-05-27 23:48:00
BUS_1004,502c,49,-33.36802854374976,-70.5689176487604,2026-05-31 00:17:00
BUS_1011,502,-4,-33.45947181679017,-70.70688425493489,2026-05-26 07:05:00
BUS_1040,502C,56,-33.52781845492196,-70.72707522116085,2026-05-10 12:43:00
BUS_1021,502c,48,-33.405409992520475,-70.61529079148892,2026-05-11 04:42:00
BUS_1045,210,32,-33.48514676312458,-70.58816010788283,2026-05-03 17:09:00
BUS_1042,104,15,-33.47569390670617,-70.56365479765539,2026-05-25 08:30:00
BUS_1026,210,59,-33.43328657521838,-70.67689746559815,2026-05-21 17:17:00
BUS_1008,502c,37,-33.41703155417489,-70.69458212717986,2026-05-24 00:33:00
BUS_1021,502,27,-33.497770618414705,-70.61778124488563,2026-05-30 21:35:00
BUS_1016,502,17,-33.53369880853817,-70.67579548194256,2026-05-08 00:06:00
BUS_1032,502c,17,-33.51742340064555,-70.7180724058742,2026-05-23 12:15:00
BUS_1030,502c,27,-33.513702170555376,-70.64293407494442,2026-05-30 03:22:00
BUS_1006,502C,31,-33.35893700898001,-70.64738283967122,2026-05-01 19:28:00
BUS_1047,502c,29,-33.426149364186706,-70.57216738536813,2026-05-31 17:49:00
BUS_1048,210e,36,-33.46185391004855,-70.57740571912464,2026-05-06 05:17:00
BUS_1014,502C,46,-33.52276714414417,-70.75122997070427,2026-05-22 07:03:00
BUS_1000,210e,29,-33.3858521553968,-70.74054155192347,2026-05-29 01:38:00
BUS_1020,502,51,-33.492923653942874,-70.75423650436767,2026-05-28 17:03:00
BUS_1043,502C,15,-33.531353979659265,-70.74068711348684,2026-05-18 05:02:00
BUS_1047,502,11,-33.397604910951706,-70.63172544055939,2026-05-09 14:42:00
BUS_1038,210e,59,-33.51362316962598,-70.62807024998843,2026-05-13 06:56:00
BUS_1021,210,11,-33.54633592373581,-70.68731356488912,2026-05-04 22:13:00
BUS_1026,104,20,-33.52738868872447,-70.62076602529524,2026-05-03 22:04:00
BUS_1007,104,48,-33.5246985891613,-70.57935000452062,2026-05-16 17:05:00
BUS_1047,502,42,-33.384342122808526,-70.65353203402482,2026-05-26 20:52:00
BUS_1027,210e,10,-33.51636549224568,-70.56042578553185,2026-05-10 07:42:00
BUS_1032,502,45,-33.3778439438123,-70.65757963955915,2026-05-24 13:50:00
BUS_1004,502c,50,-33.513350500517056,-70.74109826952403,2026-05-08 20:34:00
BUS_1050,502C,26,-33.42874373761692,-70.5747573773065,2026-05-02 03:53:00
BUS_1016,210e,-8,-33.3790797390756,-70.64880924769032,2026-05-26 06:53:00
BUS_1027,104,17,-33.534452940495605,-70.60506153839192,2026-05-20 21:03:00
BUS_1036,210e,47,-33.5260045528901,-70.62579524539592,2026-05-07 06:41:00
BUS_1024,502,33,-33.40199888494472,-70.67365268259428,2026-05-14 21:32:00
BUS_1023,210,36,-33.52793276738991,-70.68608280692732,2026-05-14 10:19:00
BUS_1005,210,19,-33.42451079165939,-70.60158412712741,2026-05-20 11:07:00
